Masked_User_Id,1_11Score,1_12Score,2_14Score,2_15Score,3_17Score,3_18Score,1_11Grade,1_12Grade,2_14Grade,2_15Grade,3_17Grade,3_18Grade,Term,Repetitions,Dropped
stu210,-1,-1,-1,-1,-3,0,4,4,2.1,0,1.95,2.45,201508,0,NO
stu211,2,5,2,11,3,5,1.05,2.3,2.15,3.75,1.45,4,201508,0,NO
stu212,,,,,,,,,,,,,201508,0,NO
stu214,7,3,7,-1,15,9,2.95,3.55,2.6,3.55,3.35,3.6,201508,0,NO
stu215,,,,,,,,,,,,,201508,0,NO
dstu13,,,,,,,,,,,,,201508,2,YES
stu218,,,,,,,,,,,,,201508,0,YES
stu222,8,11,10,12,3,-1,4,4,2.85,3.1,3.4,3.75,201508,0,NO
stu225,-1,1,2,5,1,7,2.3,3.75,2.65,3.95,3.8,3.95,201508,0,NO
stu227,6,7,4,9,5,2,2.35,3.5,2.6,2.6,3.45,3.4,201508,0,NO
dstu14,,0,,,,,,2,,,,,201508,2,YES
stu230,,,,,,,,,,,,,201508,0,YES
stu231,6,-1,12,9,1,-1,1.8,2.55,3.35,3.6,2.35,3.15,201508,0,NO
stu233,7,7,9,13,13,5,2.95,3.5,3.35,3.95,2.55,3.55,201508,0,NO
stu236,8,8,8,2,3,3,2.55,3.25,2,2.4,3.25,3.9,201508,0,NO
stu237,,,,,,,,,,,,,201508,0,NO
stu240,5,5,7,2,2,0,2.15,3.2,2.45,3.2,2.35,2.6,201508,0,NO
stu244,,,,,,,,,,,,,201508,0,YES
dstu16,,,,,,,,,,,,,201508,2,NO
stu250,6,4,15,8,5,1,1.8,2.3,2.55,2.6,1.8,2.8,201508,0,NO
stu253,9,6,5,6,6,7,2.65,3.35,2.2,3.05,3.05,3.5,201508,0,NO
dstu17,,,,,,,,,,,,,201508,2,NO
stu254,0,0,2,2,10,7,3.65,3.95,3.85,3.85,3.85,3.85,201508,0,YES
stu255,4,7,4,2,11,5,4,4,3,2.95,2.55,3.25,201508,0,YES
stu256,,,,,,,,,,,,,201508,0,NO
stu258,,,,,,,,,,,,,201508,0,YES
stu260,5,17,2,3,1,8,0,2.4,1.95,2.6,1.95,3,201508,0,YES
stu263,3,3,11,4,8,4,2.85,3.35,3.45,3.65,2.85,3.7,201508,0,YES
stu264,3,0,-2,11,8,1,2.6,3.4,1.6,3.55,2.4,3.3,201508,0,NO
stu265,0,-2,4,1,-1,-1,2.5,2.6,2.45,3.1,2.25,2.6,201508,0,NO
stu266,3,-2,-1,6,9,0,1.5,2.4,0.85,2.7,3.15,3.35,201508,0,NO
stu267,6,9,14,8,6,5,4,4,3.2,3.3,2.45,3.95,201508,0,NO
stu269,,,,,,,,,,,,,201508,0,YES
stu273,4,0,,-1,0,2,4,4,,2.25,2.75,3.35,201508,0,NO
stu274,2,0,0,-2,0,1,2.75,3.15,2.4,2.8,2.35,2.7,201508,0,NO
stu275,6,7,,,,,3.25,3.7,,,,,201508,0,YES
stu281,1,0,-2,,2,3,3.55,3.85,3.05,,2.65,2.65,201508,0,NO
stu282,2,2,4,6,6,4,0,0,2.8,3.25,3.3,3.6,201508,0,NO
stu283,7,10,10,9,6,3,4,4,3,3.45,3.2,3.8,201508,0,NO
stu285,0,0,1,2,-2,4,3.6,3.85,3.85,3.85,3.35,3.4,201508,0,YES
stu288,0,0,2,2,3,6,3.95,3.75,3,2.4,1.2,1.15,201508,0,NO
stu289,,,0,,,,,,3,,,,201508,0,NO
dstu18,4,-1,5,3,4,0,1.6,2.1,1.7,2.55,1.95,2.8,201508,2,NO
stu292,7,0,6,3,0,9,2.5,3.5,3.25,3.25,3.05,3.2,201508,0,NO
stu295,-2,4,1,0,9,2,2.45,2.85,2.5,2.7,3.1,3.35,201508,0,NO
stu297,-1,-3,3,1,2,0,2.65,2.4,2.45,3,3.05,3.45,201508,0,NO
stu298,,,,,,,,,,,,,201508,0,NO
dstu19,0,-4,-1,-2,13,12,1.75,0.85,1.4,2.5,2.05,3.1,201508,2,YES
stu299,,,,,,,,,,,,,201508,0,NO
stu301,,,,,,,,,,,,,201508,0,NO
stu302,,,,,,,,,,,,,201508,0,NO
stu305,6,8,5,6,7,7,2.45,3,3,3.25,2.95,3.25,201508,0,NO
stu307,3,3,-1,6,5,2,2.8,2.85,2.55,2.95,3.1,3.55,201508,0,NO
stu308,,11,11,8,14,4,,2.6,2.45,2.35,2.25,2.8,201508,0,NO
stu309,1,5,7,,4,7,2.75,2.75,3.6,,2.3,3.2,201508,0,NO
stu310,-4,2,0,-2,1,6,4,4,2.4,2.45,2.85,3.8,201508,0,NO
stu311,8,7,12,9,11,4,3,3.75,3.65,4,3.35,3.8,201508,0,NO
stu312,4,4,11,4,5,12,2.5,2.85,1.05,1.6,1.7,1.7,201508,0,YES
stu316,1,0,2,2,2,2,3.8,4,3.4,3.55,2.35,2.95,201508,0,NO
stu317,11,6,2,10,3,1,1.95,2.65,1.85,2.5,2.15,2.5,201508,0,NO
dstu20,17,3,12,0,10,1,1.55,1.5,1.95,1.7,1.7,1.75,201508,2,NO
stu321,5,7,6,4,3,10,2.2,3,3.2,3.55,2.75,3.5,201508,0,NO
stu323,7,-4,8,0,9,7,1.8,1.95,2.4,2.85,2.35,3.3,201508,0,NO
stu325,1,4,7,5,6,5,1.3,2.5,2.55,3,3.05,3,201508,0,YES
stu326,5,2,4,2,7,2,3,2.95,1.95,3.35,2.85,3.6,201508,0,NO
dstu21,8,7,4,4,8,6,2.45,2.85,2.4,2.85,2.35,2.7,201508,2,NO
stu327,3,-1,7,-3,4,2,4,4,2.7,2.65,1.75,3.25,201508,0,NO
stu328,,,,,,,,,,,,,201508,0,NO
stu332,1,,4,9,3,12,2.45,,3.2,3.5,3.05,3.4,201508,0,YES
stu333,3,5,7,6,10,4,2.5,3.55,2.6,2.85,2.25,3.2,201508,0,NO
stu334,,,,,,,,,,,,,201508,0,NO
stu335,,,,,,,,,,,,,201508,0,NO
stu338,,,,,,,,,,,,,201508,0,YES
stu339,,,,,,,,,,,,,201508,0,NO
stu340,2,0,4,8,3,0,1.45,1,2,2.9,2.4,3.4,201508,0,NO
stu341,-1,1,6,5,1,3,2.35,3.3,2.75,3.25,3.15,4,201508,0,NO
dstu22,-1,1,0,0,-5,2,1.6,1.85,1.75,3.05,1.55,2.95,201508,2,NO
stu343,,,,,,,,,,,,,201508,0,NO
stu344,,,,,,,,,,,,,201508,0,YES
stu346,2,2,7,1,5,,1.9,1.6,2.25,2.6,1.45,,201508,0,YES
dstu23,,,,,,,,,,,,,201508,2,NO
stu347,3,5,2,4,5,5,2.85,3.35,2.15,3.2,3.3,3.8,201508,0,NO
stu349,-3,2,-3,1,0,7,2.85,2.65,2.15,2.45,2.2,3.3,201508,0,NO
dstu24,4,,5,,,,2.15,,1.05,,,,201508,2,YES
stu350,1,4,3,3,6,1,1.7,2.5,1.6,2.6,2.05,3.65,201508,0,NO
stu351,4,-1,-3,2,2,2,2.35,1.95,1.95,2.8,2.75,3.45,201508,0,NO
stu352,4,1,6,9,3,6,3.15,3.9,3.6,3.8,3.6,3.85,201508,0,NO
stu353,8,5,11,2,4,3,2.7,3.9,3.45,3.8,2.95,4,201508,0,NO
stu355,6,1,5,1,2,5,4,4,3.5,3.95,3.5,4,201508,0,YES
stu358,,,,,,,,,,,,,201508,0,YES
stu360,2,3,1,5,9,6,3.45,3.2,2.15,3.9,2.4,3.25,201508,0,NO
stu361,,,,,,,,,,,,,201508,0,NO
stu362,,,,,,,,,,,,,201508,0,YES
stu363,5,3,9,5,6,4,2.5,2.55,2.5,3.7,3.75,4,201508,0,NO
stu364,0,,,,,,1.85,,,,,,201508,0,NO
stu368,4,10,3,2,5,2,3.9,3.95,3.6,3.55,3.15,3.55,201508,0,NO
stu370,-2,-3,1,10,5,3,2.85,3,2.45,3.4,3.25,3.65,201508,0,NO
stu371,0,0,0,0,0,0,3.95,3.95,3.75,3.75,3.8,3.8,201508,0,NO
stu374,,,,,,,,,,,,,201508,0,NO
stu379,1,6,2,7,5,6,2.15,3.7,2.7,3.65,2.45,3.5,201508,0,NO
stu380,-1,0,0,0,2,4,3.6,2.6,2,3,3.6,3.9,201508,0,NO
stu382,,,,,,,,,,,,,201508,0,NO
stu383,,0,2,1,-1,0,,3.05,2.4,3.05,0,2.2,201508,0,NO
stu385,,,,,,,,,,,,,201508,0,NO
stu386,3,8,2,1,2,2,2.55,3.25,2.75,3.4,2.4,3.9,201508,0,NO
stu387,8,10,6,9,4,6,2.65,3.4,2.3,2.7,2.65,3.6,201508,0,NO
stu388,,,,,,,,,,,,,201508,0,NO
stu390,,,,,,,,,,,,,201508,0,NO
stu391,,,,,,,,,,,,,201508,0,NO
stu392,1,3,3,0,1,3,3.6,3.95,2.95,2.7,1.45,3.95,201508,0,NO
stu394,2,0,1,2,2,2,2.9,3.75,2.65,3.45,3.15,3.4,201508,0,YES
stu395,14,2,1,0,16,3,3.1,2.75,2.95,2.95,3.1,3.25,201508,0,YES
stu397,5,1,4,11,8,1,0,0,3.25,3.85,3.7,3.8,201508,0,NO
stu398,,,,,,,,,,,,,201508,0,YES
stu399,,,,,,,,,,,,,201508,0,NO
stu400,,,,,,,,,,,,,201508,0,YES
stu401,,,,,,,,,,,,,201508,0,YES
stu402,5,6,0,4,4,5,2.45,2.95,0,2.85,1.4,3.15,201508,0,NO
stu403,2,3,0,8,9,2,0,0,1.7,3.25,3.45,3.7,201508,0,NO
stu404,11,3,9,5,7,3,3.1,3.55,2.85,3.85,3.5,3.85,201508,0,NO
stu405,7,15,8,5,6,5,1.75,2.85,2.45,2.3,2.75,3.4,201508,0,NO
stu406,0,0,,0,,0,3.7,3.7,,3.55,,3.6,201508,0,NO
stu407,,,,,,,,,,,,,201508,0,NO
stu410,0,0,1,-1,0,0,0,3.15,2.5,2.8,3.15,3.25,201508,0,NO
dstu26,7,2,11,3,0,6,2.75,3.2,2.15,3.05,0,2.75,201508,2,NO
stu412,,,,,,,,,,,,,201508,0,NO
stu416,4,2,8,11,5,3,2.4,3.65,2.1,3.6,2.45,3.4,201508,0,NO
stu417,2,-4,1,6,4,3,4,2,3.9,3.85,3.8,3.9,201508,0,NO
stu420,3,-2,3,1,-5,3,1.75,2.05,2,2.2,1.3,2.5,201508,0,NO
stu424,12,4,7,5,3,4,3.55,3.75,2.45,2.75,3,4,201508,0,NO
stu426,,,,,,,,,,,,,201508,0,NO
stu427,,,,,,,,,,,,,201508,0,NO
stu429,,,0,,,,,,2.8,,,,201508,0,YES
dstu28,,,,,,,,,,,,,201508,2,YES
stu430,,,,,,,,,,,,,201508,0,YES
stu431,2,6,7,2,7,9,3.3,3.65,3.45,3.3,3.25,3.95,201508,0,NO
stu432,,,,,,,,,,,,,201508,0,YES
stu433,9,3,14,14,15,3,2.6,2.65,2.95,3.55,2.7,3.8,201508,0,NO
stu434,0,,0,0,,,3.75,,3.6,2.45,,,201508,0,YES
stu435,,,,,,,,,,,,,201508,0,YES
stu438,,,,,,,,,,,,,201508,0,NO
stu440,-2,-2,0,-3,0,0,0,4,0,2.1,2.4,2.7,201508,0,YES
stu443,5,3,-1,9,8,5,2.2,1.85,1.65,3.1,3,3.05,201508,0,NO
stu444,2,,0,4,1,-1,2.6,,2,3.05,2.85,3.15,201508,0,NO
stu446,0,3,-1,0,1,5,2.4,3.15,1.55,1.7,2.5,3.05,201508,0,YES
stu447,,,,,,,,,,,,,201508,0,YES
stu449,0,0,0,0,0,,1,1,0,0,2,,201508,0,YES
dstu29,-2,2,4,1,4,2,1.45,1.55,2.2,2.05,2.15,3.2,201508,2,NO
stu454,4,4,3,3,4,-1,3.3,3.9,3.05,2.85,2.25,3.35,201508,0,NO
stu455,,,,,,,,,,,,,201508,0,NO
stu457,,,,,,,,,,,,,201508,0,NO
dstu31,,,,,,,,,,,,,201508,2,YES
stu459,2,3,2,2,4,4,2.75,3,3.6,3.35,2.65,3.7,201508,0,NO
stu462,3,,4,,0,,2.15,,2.1,,2.25,,201508,0,NO
dstu32,,,,,,,,,,,,,201508,2,YES
stu466,0,,1,1,1,1,0,,2.45,2.25,0,1.7,201508,0,NO
stu468,,,,,,,,,,,,,201508,0,NO
stu471,9,8,5,0,3,4,3.6,3.85,2.7,3.55,3.1,3.9,201508,0,NO
stu474,6,4,3,0,1,6,3.5,3.85,3.25,4,4,3.85,201508,0,NO
stu476,,,,,,,,,,,,,201508,0,NO
dstu33,,,,,,,,,,,,,201508,2,YES
stu477,,,,,,,,,,,,,201508,0,YES
stu478,0,0,0,-2,7,-1,3.65,3.55,2.3,2.8,3.4,3.45,201508,0,NO
stu479,12,7,3,1,9,2,3,3.9,2.5,3.95,3.35,3.55,201508,0,NO
dstu36,0,-1,,-6,5,-4,3.6,2.9,,2.2,2.45,3.4,201508,2,NO
stu488,,,,,,,,,,,,,201508,0,NO
stu489,8,4,12,13,14,6,3,3.5,2.65,3.5,3.3,3.5,201508,0,NO
stu494,1,4,1,1,3,-1,2.85,3,1.7,2.2,3.4,3.65,201508,0,NO
stu496,8,0,6,1,0,3,1.45,0,1.3,0,0,2.4,201508,0,YES
stu499,,,,,,,,,,,,,201508,0,NO
stu501,,,,,,,,,,,,,201508,0,YES
stu502,,,,,,,,,,,,,201508,0,NO
stu504,0,3,0,0,0,0,3.55,3.8,3.15,3.4,2.55,3.5,201508,0,NO
stu509,11,6,3,3,-1,3,2.5,3.25,1.9,3.25,2.65,3.4,201508,0,NO
stu512,4,,,,,,1.9,,,,,,201508,0,NO
stu517,,,,,,,,,,,,,201508,0,NO
stu518,11,7,14,4,2,1,4,3.6,3.1,3.3,1.8,3.75,201508,0,NO
stu519,6,0,7,6,0,0,2.05,0,3,3,2.15,0,201508,0,NO
stu523,,,,,,,,,,,,,201508,0,NO
stu524,,,,,,,,,,,,,201508,0,YES
stu525,,,,,,,,,,,,,201508,0,YES
stu526,7,6,4,1,9,2,2,2.6,2.15,2.35,2.15,3.3,201508,0,NO
stu528,,,,,,,,,,,,,201508,0,YES
stu529,0,2,-2,1,1,1,1.2,1.95,1.1,2.4,2.45,2.5,201508,0,NO
dstu37,0,-2,0,1,5,2,3.95,2.65,1.45,2.9,3.55,3.95,201508,2,NO
stu531,,,,,,,,,,,,,201508,0,NO
stu533,1,2,0,2,0,2,3,3,3.95,3.95,4,3.8,201508,0,NO
stu535,,,,,,,,,,,,,201508,0,NO
stu537,,,,,,,,,,,,,201508,0,YES
stu543,,,,,,,,,,,,,201508,0,YES
stu544,9,0,7,4,6,3,2.9,3.75,3.65,3.8,3.35,3.55,201508,0,NO
stu546,2,2,4,0,5,1,3.45,4,1.5,2.5,2.55,2.15,201508,0,NO
dstu38,10,1,4,4,4,4,3.3,3.3,2.65,3.5,2.5,2.5,201508,2,NO
stu550,,,,,,,,,,,,,201508,0,NO
stu552,,,,,,,,,,,,,201508,0,NO
stu553,,1,4,1,5,1,,3.2,2.6,3.1,2.25,2.7,201508,0,NO
stu555,4,0,0,0,3,-1,1.2,1.55,0.85,0,1.55,0,201508,0,YES
stu557,17,1,16,4,3,2,1.95,2.7,2.45,3.6,0,2.4,201508,0,NO
stu560,,,,,,,,,,,,,201508,0,YES
stu561,-1,0,0,-10,5,,1.35,2.85,2.4,2.35,1.7,,201508,0,YES
stu562,0,8,3,2,,0,2.05,3.1,1.65,3.1,,2.45,201508,0,YES
stu564,-1,3,9,0,2,3,2,2.7,1.15,2.7,2.15,3.25,201508,0,NO
stu565,0,0,2,1,2,4,3.75,2.6,1.55,3,3.8,3.75,201508,0,NO
stu566,4,,5,9,1,,0,,1.45,3.2,1.3,,201508,0,YES
stu568,,,,,,,,,,,,,201508,0,NO
stu572,,,,,,,,,,,,,201508,0,NO
stu575,,,,,,,,,,,,,201508,0,NO
stu576,,,,,,,,,,,,,201508,0,YES
stu577,,,,,,,,,,,,,201508,0,NO
stu581,11,1,8,10,-2,6,2.35,1.65,2.25,3.3,1.9,2.85,201508,0,NO
stu582,4,4,4,6,3,7,2.25,2.7,2.5,3.55,2.75,3,201508,0,NO
stu583,,,,,,,,,,,,,201508,0,YES
stu584,,,,,,,,,,,,,201508,0,NO
stu585,,,,,,,,,,,,,201508,0,NO
stu588,-2,-1,0,2,0,0,1.15,2.35,0.75,1.45,1.25,2.25,201508,0,NO
stu590,10,4,3,3,2,8,3.3,3.3,2.75,3.35,2.85,3.95,201508,0,YES
stu592,-4,2,0,4,1,9,2.8,3.9,2.75,3.65,2.8,3.5,201508,0,NO
stu593,1,4,1,2,5,4,2.8,3.45,3.5,3.5,3.3,3.75,201508,0,NO
stu594,0,2,2,2,,,1.8,2.3,1.85,2.7,,,201508,0,NO
stu595,,,,,,,,,,,,,201508,0,NO
stu597,0,0,0,,,0,3.7,3.65,3.7,,,3.75,201508,0,YES
stu598,-1,0,,,2,3,1.8,2.25,,,2.35,2.8,201508,0,NO
stu600,3,0,-1,4,2,4,3,2.7,3,2.75,2.6,1.35,201508,0,YES
dstu40,,,,,,,,,,,,,201508,2,NO
stu601,-2,1,-1,4,4,6,1.25,2.25,0.85,1.85,1.8,2.15,201508,0,NO
stu603,2,3,1,3,3,4,3.5,3,3.7,2.7,3.95,3.95,201508,0,NO
stu604,,,,,,,,,,,,,201508,0,YES
stu609,3,1,1,1,0,7,2.9,3.2,2.25,3.45,2.35,3.55,201508,0,NO
stu611,,,,,,,,,,,,,201508,0,NO
stu612,3,1,3,-1,2,6,2.4,3.6,2.8,2.95,3.5,3.75,201508,0,NO
stu614,9,2,7,1,4,4,3.25,3.7,3.4,4,1.25,2.75,201508,0,NO
stu616,-4,0,0,-3,12,4,1.5,3.25,2.05,1,2.25,3.55,201508,0,NO
stu617,6,,0,,0,1,3.95,,3.55,,2.8,3.3,201508,0,NO
stu620,2,0,6,1,2,1,2.65,2.55,2.95,3.25,2.45,2.55,201508,0,NO
stu621,,,,,,,,,,,,,201508,0,YES
stu622,3,5,-2,8,4,3,3.5,3.65,2.35,3.5,3.45,3.55,201508,0,NO
stu623,,,,,,,,,,,,,201508,0,NO
stu624,8,8,-1,2,4,3,2.4,2.6,2,2.65,2.25,2.25,201508,0,NO
stu627,8,1,12,5,6,2,1.6,2.65,2.2,3.25,1.8,2.65,201508,0,NO
stu628,,4,5,,,,,4,0.6,,,,201508,0,YES
stu630,,,,,,,,,,,,,201508,0,YES
stu631,0,0,2,-2,6,-1,4,4,1.45,0,1.05,0,201508,0,NO
stu632,,,0,,,,,,3.25,,,,201508,0,NO
stu633,,,,,,,,,,,,,201508,0,YES
stu634,0,2,0,4,3,1,1.95,2.15,1.25,2.7,2.35,2.35,201508,0,NO
stu636,,,0,,,,,,4,,,,201508,0,YES
stu637,1,4,10,7,9,2,2.75,3.3,2.5,3.35,2,3.5,201508,0,NO
stu640,,,,,,,,,,,,,201508,0,NO
stu642,9,3,5,5,2,4,2.5,3.25,3.15,3.85,1.5,3.6,201508,0,NO
stu644,0,1,6,3,3,2,2.7,4,4,4,3.5,3.7,201508,0,NO
dstu42,,,,,,,,,,,,,201508,2,YES
stu645,,,,,,,,,,,,,201508,0,NO
stu651,,,,,,,,,,,,,201508,0,NO
dstu43,0,0,11,13,,1,2,1.8,2.4,3.35,,1.45,201508,2,NO
stu654,1,0,1,1,,,0,3.35,0.8,0.8,,,201508,0,YES
stu656,7,9,0,7,14,6,2.45,2.45,1.85,2.3,1.7,2.35,201508,0,NO
stu657,2,2,1,7,3,1,0,0,2.5,3.25,2.85,3.75,201508,0,NO
stu659,,,,,,,,,,,,,201508,0,NO
stu663,,,,,,,,,,,,,201508,0,NO
stu664,,,,,,,,,,,,,201508,0,YES
stu667,,,,,,,,,,,,,201508,0,NO
stu670,2,0,6,5,5,1,3.9,3.5,4,4,4,3.75,201508,0,NO
stu673,,,,,,,,,,,,,201508,0,YES
stu675,4,1,0,4,0,4,2.3,3.35,2.05,2.95,2.7,3.2,201508,0,NO
stu676,,,,,,,,,,,,,201508,0,YES
stu677,-1,8,6,8,7,-2,0,4,1.65,1.7,1.2,1.7,201508,0,YES
stu678,3,2,2,6,3,3,2.5,3.15,2.3,3.1,2.55,3.45,201508,0,NO
stu680,,,,,,,,,,,,,201508,0,NO
stu681,1,6,11,0,6,2,2.2,2.5,2.85,2.2,2.55,2.05,201508,0,NO
stu682,,,,,,,,,,,,,201508,0,NO
stu684,5,0,1,1,12,5,2.4,2.6,2,0.9,2.7,2.6,201508,0,NO
stu687,,,,,,,,,,,,,201508,0,YES
stu688,,,,,,,,,,,,,201508,0,NO
stu689,3,0,10,4,0,9,2.45,3.4,3.2,3.5,3.5,3.85,201508,0,NO
stu690,7,,,,,,4,,,,,,201508,0,NO
stu694,,,,,,,,,,,,,201508,0,NO
stu695,2,2,1,1,5,5,2.95,3.25,2.15,3.4,3.05,3.6,201508,0,NO
stu696,6,0,-1,-1,-1,5,0.95,1.45,2.25,2.05,0,2.1,201508,0,NO
stu697,,,,,,,,,,,,,201508,0,NO
stu698,2,3,4,2,6,5,2.5,2.5,2.9,3.25,2.35,2.95,201508,0,NO
dstu45,3,1,,,5,9,2.75,2.45,,,1.5,3.9,201508,2,NO
stu702,2,4,-2,3,2,2,3.6,3.55,2.75,3.3,2.9,3.4,201508,0,NO
stu703,2,3,0,3,3,4,3.1,3.35,2,2.75,3.05,3.6,201508,0,NO
stu704,3,4,2,6,8,6,2.9,3,3.7,2.75,3,3.25,201508,0,NO
stu705,11,0,6,,,,3.1,3.8,3,,,,201508,0,NO
stu706,-2,0,3,-4,-1,0,2.7,3.35,2.65,2.85,2.75,2.75,201508,0,NO
stu707,,,,,,,,,,,,,201508,0,YES
stu709,0,0,0,,,0,3.95,3.5,3.8,,,3.8,201508,0,NO
stu710,5,8,4,1,1,1,2.4,3.35,3.25,3.55,2.25,3.6,201508,0,NO
stu713,,,,,,,,,,,,,201508,0,NO
stu714,,,,,,,,,,,,,201508,0,YES
stu717,,,,,,,,,,,,,201508,0,NO
stu719,1,8,3,7,4,7,2,2.8,2.15,3.3,2.95,3,201508,0,YES
stu722,,,,,,,,,,,,,201508,0,NO
stu723,0,0,0,-2,0,0,3,3,3.5,2.95,3.25,3.35,201508,0,YES
stu725,9,0,6,0,2,9,3.25,3.55,2.6,3.1,3.25,3.5,201508,0,YES
stu728,11,4,4,4,5,-1,2.6,3.6,2.3,3.4,3,3,201508,0,NO
stu731,2,-4,0,4,,,2.15,3.05,2.2,3,,,201508,0,NO
stu733,8,13,3,14,5,11,2.15,3.4,1.35,3.35,2.3,2.9,201508,0,NO
stu734,4,12,16,,,,1.6,2.95,1.45,,,,201508,0,YES
stu736,10,9,10,6,-2,4,2.35,3.35,2.4,3.3,2,3.35,201508,0,YES
stu738,,,,,,,,,,,,,201508,0,NO
stu741,0,1,3,6,5,2,3.7,3,4,4,3.9,3.9,201508,0,NO
stu742,,,,,,,,,,,,,201508,0,NO
stu743,6,12,13,9,12,0,2.2,4,3.35,3.75,3.85,3.8,201508,0,NO
stu744,8,0,4,3,9,4,1.05,2.55,3.05,2.65,2.15,3.55,201508,0,NO
stu745,16,19,19,15,15,5,3.5,3.7,3.55,3.85,3.7,3.75,201508,0,NO
stu746,4,3,3,12,-7,4,2.5,3.6,3.6,3.85,3.5,4,201508,0,NO
stu750,1,1,2,2,4,6,3.95,4,3.9,3.95,2.9,3.7,201508,0,NO
stu753,4,5,1,3,8,6,0.55,2.45,2.9,2.85,2.1,2.35,201508,0,NO
stu754,13,5,10,1,11,3,2.85,3.6,2.45,3.1,1.4,2.5,201508,0,NO
stu755,6,0,,0,,0,3.25,3,,2.15,,3.35,201508,0,NO
stu761,0,0,0,,,0,3.95,3.95,3.5,,,3.25,201508,0,NO
stu763,2,0,,0,,0,3.25,3.25,,3.15,,3.6,201508,0,NO
stu764,1,0,7,6,4,8,2,2.2,3.35,3.05,3.35,3.25,201508,0,NO
stu765,4,5,7,6,13,,2.15,3.5,2.55,3.5,3.3,,201508,0,NO
stu766,,,,,,,,,,,,,201508,0,NO
stu767,,,0,,,,,,2.75,,,,201508,0,NO
stu769,3,2,3,8,1,8,3.05,3.5,3.05,3.3,3.1,3.55,201508,0,NO
stu772,0,3,0,3,7,6,2.35,2.7,1.4,3.3,3.15,3.9,201508,0,YES
stu773,6,0,5,5,5,0,1.8,0,2.65,3.25,1.7,0,201508,0,NO
stu774,6,-2,5,4,7,,2.55,3.3,3.65,3.9,3.4,,201508,0,YES
stu777,7,8,7,17,10,7,3.15,3.6,2,3.75,3.45,3.6,201508,0,NO
stu778,7,9,7,9,6,6,2.7,2.9,3.5,4,3.3,3.55,201508,0,NO
stu779,1,3,-1,0,3,6,2.95,3.55,2.25,2.85,2.3,3.35,201508,0,NO
stu780,7,6,13,9,9,0,2.95,3.45,2.4,2.9,0.5,1.9,201508,0,NO
stu781,,,,,,,,,,,,,201508,0,NO
stu783,0,0,0,,,0,2.35,2.35,2.5,,,3.75,201508,0,NO
stu784,,,,,,,,,,,,,201508,0,YES
stu785,,,,,,,,,,,,,201508,0,YES
stu787,9,7,9,4,,0,1.5,2.65,1.7,1.85,,3.15,201508,0,NO
stu789,-2,6,2,2,7,2,2.2,3.1,3.35,3.55,3.35,2.45,201508,0,NO
stu790,,,,,,,,,,,,,201508,0,NO
stu792,,,,,,,,,,,,,201508,0,YES
stu795,,0,,0,,0,,2.65,,3.05,,2,201508,0,NO
stu796,1,6,2,0,5,7,1.95,3.35,2.05,2.15,2.9,3.1,201508,0,NO
stu798,2,1,6,13,2,3,2.55,3,3,3.65,3.2,3.3,201508,0,NO
stu801,8,5,1,10,3,7,4,4,1.65,1.75,1.45,2.7,201508,0,NO
stu803,0,0,0,,,0,3.6,4,3.45,,,3.8,201508,0,NO
stu804,8,12,18,6,9,7,4,4,2.8,3.6,3.55,3.9,201508,0,NO
stu806,5,5,8,6,3,2,3.15,3.25,2.55,2.85,2.3,3.05,201508,0,NO
stu808,12,17,16,10,6,8,2.8,3.8,3.3,3.8,3.55,3.5,201508,0,NO
stu809,,,,,,,,,,,,,201508,0,NO
stu810,,,,,,,,,,,,,201508,0,NO
stu812,,,,,,,,,,,,,201508,0,YES
stu815,,,,,,,,,,,,,201508,0,NO
stu816,6,14,9,14,14,5,2.7,3.5,2.3,3.4,2.4,2.8,201508,0,NO
dstu49,0,1,5,1,9,0,2.75,3.15,3,3.4,3.3,3.45,201508,2,NO
stu821,,,,,,,,,,,,,201508,0,NO
stu823,4,7,4,6,-1,3,2.05,2.3,1.9,2.25,1.55,2.3,201508,0,NO
stu826,,,,,,,,,,,,,201508,0,NO
stu827,7,7,6,4,13,7,3.35,3.7,1.8,3.35,3.3,3.5,201508,0,NO
stu829,,,,,,,,,,,,,201508,0,NO
stu830,,,,,,,,,,,,,201508,0,NO
stu831,3,1,-2,-1,2,2,3.75,3.1,0.5,2.5,3.3,3.2,201508,0,NO
stu832,2,-3,1,0,2,3,1.5,1.45,1.5,1.65,2.1,3.1,201508,0,YES
stu833,-2,-2,-2,2,0,0,2.3,2.45,0,1.85,1.1,2.6,201508,0,NO
stu835,,,,,,,,,,,,,201508,0,NO
stu836,,,,,,,,,,,,,201508,0,NO
stu837,,,,,,,,,,,,,201508,0,YES
stu838,1,1,1,1,2,5,2.2,1.6,1.4,1.7,2.5,2.25,201508,0,NO
stu842,,,,,,,,,,,,,201508,0,NO
stu843,,,,,,,,,,,,,201508,0,NO
stu844,15,6,2,6,7,3,2.6,2.05,1.95,2.85,2.25,3.1,201508,0,YES
stu845,,,0,,,,,,3.25,,,,201508,0,NO
stu849,,,,,,,,,,,,,201508,0,YES
stu851,,,,,,,,,,,,,201508,0,NO
stu856,,,,,,,,,,,,,201508,0,YES
stu857,3,,,,,,1.75,,,,,,201508,0,NO
stu858,2,4,7,9,9,1,0,0,2.7,3.4,3.45,3.5,201508,0,NO
